Date, Type, Company, Symbol, Firm, Rating, Price_str, Price_int, Actual, Percent_Diff
26-Aug-2011,Upgrades,Cloud Peak Energy,CLD,Cowen,Hold &#187; Buy,$24,24,,0.0
26-Aug-2011,Upgrades,First Solar,FSLR,Collins Stewart,Neutral &#187; Buy,$132,132,,0.0
26-Aug-2011,Downgrades,Zhongpin,HOGS,Global Hunter Securities,Neutral &#187; Reduce,,,,0.0
26-Aug-2011,Downgrades,Energizer,ENR,Standpoint Research,Buy &#187; Hold,,,,0.0
26-Aug-2011,Coverage Initiated,Ironwood Pharma,IRWD,Morgan Joseph,Buy,$20,20,,0.0
26-Aug-2011,Coverage Initiated,Jarden,JAH,DA Davidson,Neutral,$31,31,,0.0
26-Aug-2011,Coverage Initiated,Francesca's,FRAN,Wedbush,Outperform,$28,28,,0.0
26-Aug-2011,Coverage Initiated,First Republic Bank,FRC,RBC Capital Mkts,Sector Perform,$28,28,,0.0
26-Aug-2011,Coverage Initiated,Resolute Energy,REN,Morgan Keegan,Outperform,$19,19,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,3D Systems,DDD,Barclays,Equal Weight,$23 &#187; $19,19,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,ArcelorMittal,MT,Deutsche Bank,Hold,$38.50 &#187; $24.50,24.50,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,Energy Conversion,ENER,Ardour Capital,Reduce,$1 &#187; $0.50,0.50,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,OmniVision,OVTI,Wedbush,Outperform,$38 &#187; $33,33,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,Big Lots,BIG,Wedbush,Neutral,$32 &#187; $34,34,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,Waters,WAT,Wedbush,Neutral,$37 &#187; $32,32,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,HEICO,HEI,Wedbush,Outperform,$55 &#187; $57,57,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,The Medicines Co,MDCO,Argus,Buy,$25 &#187; $20,20,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,Hartford Financial,HIG,Argus,Buy,$36 &#187; $26,26,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,Bank of America,BAC,RBC Capital Mkts,Outperform,$12 &#187; $10,10,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,IDEX Corp,IEX,Barrington Research,Outperform,$55 &#187; $45,45,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,OmniVision,OVTI,Needham,Strong Buy,$45 &#187; $30,30,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,Seadrill Ltd,SDRL,Cowen,Buy,$42 &#187; $38,38,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,IDEX Corp,IEX,Oppenheimer,Outperform,$55 &#187; $50,50,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,Penske Auto,PAG,Ticonderoga,Buy,$27 &#187; $25,25,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,HEICO,HEI,FBR Capital,Mkt Perform,$52 &#187; $56,56,,0.0
26-Aug-2011,Coverage Reit/Price Tgt Changed*,Baxter,BAX,Ticonderoga,Buy,$60 &#187; $62,62,,0.0
25-Aug-2011,Upgrades,F5 Networks,FFIV,McAdams Wright Ragen,Hold &#187; Buy,$120 &#187; $100,100,,0.0
25-Aug-2011,Upgrades,RailAmerica,RA,Stifel,Hold &#187; Buy,$15,15,,0.0
25-Aug-2011,Upgrades,Quality Distribution,QLTY,Stifel,Hold &#187; Buy,$14,14,,0.0
25-Aug-2011,Upgrades,F5 Networks,FFIV,Stifel,Hold &#187; Buy,$84,84,,0.0
25-Aug-2011,Upgrades,Synchronoss Tech,SNCR,Robert W. Baird,Neutral &#187; Outperform,$36,36,,0.0
25-Aug-2011,Downgrades,United Therapeutics,UTHR,Maxim Group,Buy &#187; Hold,,,,0.0
25-Aug-2011,Downgrades,Hewlett-Packard,HPQ,RBC Capital Mkts,Outperform &#187; Sector Perform,$35 &#187; $30,30,,0.0
25-Aug-2011,Downgrades,EnCana,ECA,The Benchmark Company,Buy &#187; Hold,,,,0.0
25-Aug-2011,Downgrades,United Therapeutics,UTHR,Auriga,Hold &#187; Sell,$90 &#187; $45,45,,0.0
25-Aug-2011,Downgrades,Hanwha SolarOne,HSOL,Collins Stewart,Buy &#187; Neutral,$5.50 &#187; $4,4,,0.0
25-Aug-2011,Downgrades,China Sunergy,CSUN,Collins Stewart,Buy &#187; Neutral,$2.50 &#187; $1.60,1.60,,0.0
25-Aug-2011,Coverage Initiated,Tempur Sealy Int'l,TPX,Standpoint Research,Buy,,,,0.0
25-Aug-2011,Coverage Initiated,AOL,AOL,Barclays,Equal Weight,$15,15,,0.0
25-Aug-2011,Coverage Initiated,Orbitz,OWW,Barclays,Equal Weight,$3,3,,0.0
25-Aug-2011,Coverage Initiated,Expedia,EXPE,Barclays,Equal Weight,$34,34,,0.0
25-Aug-2011,Coverage Initiated,Priceline.com,PCLN,Barclays,Overweight,$600,600,,0.0
25-Aug-2011,Coverage Initiated,Manpower,MAN,Avondale,Mkt Perform,$40,40,,0.0
25-Aug-2011,Coverage Initiated,Rockville Financial,RCKB,Stifel,Buy,$12,12,,0.0
25-Aug-2011,Coverage Initiated,First Connecticut Bancorp,FBNK,Stifel,Buy,$15,15,,0.0
25-Aug-2011,Coverage Initiated,Aeolus Pharma,AOLS.OB,Ladenburg Thalmann,Buy,$1.25,1.25,,0.0
25-Aug-2011,Coverage Initiated,Overland Storage,OVRL,The Benchmark Company,Buy,$4,4,,0.0
25-Aug-2011,Coverage Initiated,Inhibitex,INHX,Robert W. Baird,Outperform,$6,6,,0.0
25-Aug-2011,Coverage Initiated,Achillion Pharma,ACHN,Robert W. Baird,Outperform,$9,9,,0.0
25-Aug-2011,Coverage Initiated,Valmont,VMI,KeyBanc Capital Mkts,Buy,$110,110,,0.0
25-Aug-2011,Coverage Initiated,Lindsay Corp,LNN,KeyBanc Capital Mkts,Hold,,,,0.0
25-Aug-2011,Coverage Initiated,Badger Meter,BMI,KeyBanc Capital Mkts,Hold,,,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Guess?,GES,Wedbush,Neutral,$50 &#187; $37,37,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Micron,MU,Barclays,Equal Weight,$9 &#187; $8,8,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Applied Materials,AMAT,Barclays,Overweight,$16 &#187; $15,15,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,American Eagle,AEO,Barclays,Equal Weight,$12 &#187; $11,11,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Dana Holding,DAN,Deutsche Bank,Buy,$22 &#187; $20.50,20.50,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,PACCAR,PCAR,Deutsche Bank,Hold,$52 &#187; $43.50,43.50,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Navistar,NAV,Deutsche Bank,Buy,$80 &#187; $62.50,62.50,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,NetSuite,N,Feltl &amp; Co.,Buy,$42 &#187; $36,36,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Questcor Pharma,QCOR,Maxim Group,Buy,$32 &#187; $37,37,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Express,EXPR,Wedbush,Outperform,$28 &#187; $26,26,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Toll Brothers,TOL,RBC Capital Mkts,Sector Perform,$23 &#187; $17,17,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Seagate Tech,STX,RBC Capital Mkts,Sector Perform,$18 &#187; $13,13,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,EMC,EMC,RBC Capital Mkts,Outperform,$33 &#187; $28,28,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,American Eagle,AEO,RBC Capital Mkts,Outperform,$17 &#187; $15,15,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Micron,MU,Wedbush,Outperform,$12.50 &#187; $9,9,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,MetLife,MET,Argus,Buy,$54 &#187; $46,46,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,American Eagle,AEO,Oppenheimer,Outperform,$19 &#187; $14,14,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,United Therapeutics,UTHR,Oppenheimer,Outperform,$77 &#187; $53,53,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Aviat Networks,AVNW,Needham,Buy,$5.50 &#187; $4.50,4.50,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Micron,MU,Sterne Agee,Buy,$17 &#187; $14,14,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Applied Materials,AMAT,Needham,Buy,$16 &#187; $13,13,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Oracle,ORCL,Macquarie,Outperform,$38 &#187; $36,36,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Guess?,GES,Brean Capital,Buy,$60 &#187; $44,44,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Universal Health,UHS,Ticonderoga,Buy,$63 &#187; $46,46,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Community Health,CYH,Ticonderoga,Buy,$30 &#187; $23,23,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Health Management,HMA,Ticonderoga,Buy,$12 &#187; $10,10,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Vanguard Health Systems,VHS,Ticonderoga,Buy,$21 &#187; $17,17,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,Tenet Healthcare,THC,Ticonderoga,Buy,$8 &#187; $6,6,,0.0
25-Aug-2011,Coverage Reit/Price Tgt Changed*,HCA,HCA,Ticonderoga,Buy,$36 &#187; $25,25,,0.0
24-Aug-2011,Upgrades,NASDAQ,NDAQ,UBS,Neutral &#187; Buy,$28 &#187; $28,28,22.17,-20.8214
24-Aug-2011,Upgrades,Allied Nevada,ANV,RBC Capital Mkts,Sector Perform &#187; Outperform,$44 &#187; $67,67,31.86,-52.4478
24-Aug-2011,Upgrades,Newmont Mining,NEM,RBC Capital Mkts,Underperform &#187; Sector Perform,$67 &#187; $87,87,46.73,-46.2874
24-Aug-2011,Upgrades,Summit Hotel,INN,KeyBanc Capital Mkts,Hold &#187; Buy,$9,9,7.93,-11.8889
24-Aug-2011,Upgrades,Tesoro,TSO,The Benchmark Company,Sell &#187; Buy,$25,25,38.54,54.16
24-Aug-2011,Upgrades,AtriCure,ATRC,Morgan Keegan,Mkt Perform &#187; Outperform,$14 &#187; $13,13,6.65,-48.8462
24-Aug-2011,Downgrades,Sanmina,SANM,RBC Capital Mkts,Sector Perform &#187; Underperform,$12 &#187; $5,5,8.78,75.6
24-Aug-2011,Downgrades,Benchmark Elec,BHE,RBC Capital Mkts,Outperform &#187; Sector Perform,$20 &#187; $13,13,16.3,25.3846
24-Aug-2011,Downgrades,Randgold Resources,GOLD,RBC Capital Mkts,Outperform &#187; Sector Perform,,,100.07,0.0
24-Aug-2011,Downgrades,Royal Caribbean,RCL,Argus,Buy &#187; Hold,,,24.8,0.0
24-Aug-2011,Downgrades,Inphi,IPHI,Stifel,Buy &#187; Hold,,,11.27,0.0
24-Aug-2011,Downgrades,Pacific Sunwear,PSUN,Oppenheimer,Outperform &#187; Perform,,,2.27,0.0
24-Aug-2011,Downgrades,Boston Scientific,BSX,Morgan Keegan,Outperform &#187; Mkt Perform,$8 &#187; $7,7,5.5,-21.4286
24-Aug-2011,Downgrades,Abbott Labs,ABT,Morgan Keegan,Outperform &#187; Mkt Perform,$60 &#187; $57,57,30.69,-46.1579
24-Aug-2011,Coverage Initiated,Aqua America,WTR,Barclays,Equal Weight,$21,21,19.32,-8
24-Aug-2011,Coverage Initiated,American Water,AWK,Barclays,Overweight,$33,33,35.92,8.8485
24-Aug-2011,Coverage Initiated,ICON plc,ICLR,BB&amp;T Capital Mkts,Hold,,,23.07,0.0
24-Aug-2011,Coverage Initiated,Pier 1 Imports,PIR,Longbow,Buy,$13,13,17.96,38.1538
24-Aug-2011,Coverage Initiated,Bed Bath &amp; Beyond,BBBY,Longbow,Buy,$64,64,66.4,3.75
24-Aug-2011,Coverage Initiated,Edwards Lifesciences,EW,Wunderlich,Hold,$75,75,99.18,32.24
24-Aug-2011,Coverage Initiated,Sun Communities,SUI,Ladenburg Thalmann,Buy,$43,43,42.12,-2.0465
24-Aug-2011,Coverage Initiated,Intl Rectifier,IRF,Ticonderoga,Buy,$25,25,16.81,-32.76
24-Aug-2011,Coverage Initiated,AG Mortgage Investment Trust,MITT,Wunderlich,Buy,$22,22,19.12,-13.0909
24-Aug-2011,Coverage Initiated,Universal Health,UHS,Auriga,Buy,$45,45,39.39,-12.4667
24-Aug-2011,Coverage Initiated,LPL Financial,LPLA,Ticonderoga,Sell,$22,22,27.9,26.8182
24-Aug-2011,Coverage Initiated,ValueClick,VCLK,Robert W. Baird,Neutral,$17,17,,0.0
24-Aug-2011,Coverage Initiated,Techtarget,TTGT,Robert W. Baird,Outperform,$8,8,5.12,-36
24-Aug-2011,Coverage Initiated,Google,GOOG,Robert W. Baird,Outperform,$650,650,678.63,4.4046
24-Aug-2011,Coverage Initiated,Multi-Fineline,MFLX,Rodman &amp; Renshaw,Mkt Outperform,$22,22,24.87,13.0455
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Ternium S.A.,TX,Barclays,Overweight,$39 &#187; $30,30,19.26,-35.8
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Strayer Education,STRA,Barclays,Equal Weight,$105 &#187; $94,94,65.09,-30.7553
24-Aug-2011,Coverage Reit/Price Tgt Changed*,ITT Educational,ESI,Barclays,Equal Weight,$98 &#187; $83,83,31.41,-62.1566
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Education Mgmt,EDMC,Barclays,Overweight,$27 &#187; $24,24,3.31,-86.2083
24-Aug-2011,Coverage Reit/Price Tgt Changed*,DeVry,DV,Barclays,Overweight,$63 &#187; $55,55,18.7,-66
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Career Education,CECO,Barclays,Equal Weight,$23 &#187; $20,20,3.47,-82.65
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Apollo Group,APOL,Barclays,Equal Weight,$48 &#187; $46,46,27.09,-41.1087
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Accenture,ACN,Barclays,Overweight,$67 &#187; $61,61,59.39,-2.6393
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Inphi,IPHI,Deutsche Bank,Hold,$17 &#187; $10,10,11.27,12.7
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Corinthian Colleges,COCO,Deutsche Bank,Hold,$4.50 &#187; $2,2,2.19,9.5
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Aon,AON,Deutsche Bank,Buy,$63 &#187; $57,57,51.55,-9.5614
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Williams-Sonoma,WSM,Deutsche Bank,Hold,$38 &#187; $32,32,40.95,27.9688
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Carnival,CCL,Deutsche Bank,Buy,$46 &#187; $44,44,31.71,-27.9318
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Avago Tech,AVGO,Deutsche Bank,Buy,$40 &#187; $38,38,34.94,-8.0526
24-Aug-2011,Coverage Reit/Price Tgt Changed*,United Therapeutics,UTHR,Brean Capital,Buy,$80 &#187; $52,52,55.33,6.4038
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Maxim Integrated,MXIM,UBS,Neutral,$27 &#187; $23,23,26.77,16.3913
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Lumber Liquidators,LL,Longbow,Buy,$28 &#187; $22,22,45.8,108.1818
24-Aug-2011,Coverage Reit/Price Tgt Changed*,OmniVision,OVTI,Wedbush,Outperform,$45 &#187; $38,38,15.63,-58.8684
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Pacific Sunwear,PSUN,Wedbush,Underperform,$3.50 &#187; $2,2,2.27,13.5
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Cabot Micro,CCMP,Ticonderoga,Buy,$68 &#187; $57,57,31.76,-44.2807
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Raymond James,RJF,Ticonderoga,Buy,$37 &#187; $34,34,34.34,1
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Thoratec,THOR,Morgan Keegan,Mkt Perform,$35 &#187; $32,32,32.16,0.5
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Medtronic,MDT,Morgan Keegan,Mkt Perform,$43 &#187; $38,38,39.26,3.3158
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Johnson &amp; Johnson,JNJ,Morgan Keegan,Mkt Perform,$70 &#187; $68,68,65.03,-4.3676
24-Aug-2011,Coverage Reit/Price Tgt Changed*,St. Jude Medical,STJ,Morgan Keegan,Outperform,$60 &#187; $53,53,36.37,-31.3774
24-Aug-2011,Coverage Reit/Price Tgt Changed*,HeartWare,HTWR,Morgan Keegan,Outperform,$83 &#187; $73,73,89.22,22.2192
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Edwards Lifesciences,EW,Morgan Keegan,Outperform,$97 &#187; $91,91,99.18,8.989
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Dexcom,DXCM,Morgan Keegan,Outperform,$18 &#187; $15,15,12.52,-16.5333
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Corinthian Colleges,COCO,FBR Capital,Underperform,$4 &#187; $1.75,1.75,2.19,25.1429
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Gushan Environmental Energy,GU,Ardour Capital,Hold,$4 &#187; $2,2,,0.0
24-Aug-2011,Coverage Reit/Price Tgt Changed*,Trina Solar,TSL,Ardour Capital,Buy,$30 &#187; $24,24,4.85,-79.7917
23-Aug-2011,Upgrades,Kimberly-Clark,KMB,Barclays,Underweight &#187; Equal Weight,$60 &#187; $69,69,79.29,14.913
23-Aug-2011,Upgrades,NRG Energy,NRG,UBS,Neutral &#187; Buy,$26 &#187; $26,26,20.68,-20.4615
23-Aug-2011,Upgrades,Alkermes,ALKS,UBS,Neutral &#187; Buy,$20.50 &#187; $21,21,17.71,-15.6667
23-Aug-2011,Upgrades,Healthways,HWAY,JMP Securities,Mkt Underperform &#187; Mkt Perform,,,10.18,0.0
23-Aug-2011,Upgrades,Whitestone REIT,WSR,Hilliard Lyons,Neutral &#187; Buy,$12.50,12.50,11.33,-9.36
23-Aug-2011,Upgrades,TiVo,TIVO,Caris &amp; Company,Average &#187; Above Average,$11,11,9.22,-16.1818
23-Aug-2011,Upgrades,Noble Energy,NBL,Howard Weil,Market Perform &#187; Market Outperform,$106,106,42.71,-59.7075
23-Aug-2011,Upgrades,HEICO,HEI,Wedbush,Neutral &#187; Outperform,$51 &#187; $55,55,28.53,-48.1273
23-Aug-2011,Upgrades,Juniper Networks,JNPR,Morgan Keegan,Mkt Perform &#187; Outperform,$27,27,18.23,-32.4815
23-Aug-2011,Downgrades,Walgreens,WAG,Barclays,Equal Weight &#187; Underweight,$39 &#187; $29,29,34.37,18.5172
23-Aug-2011,Downgrades,Public Service,PEG,UBS,Buy &#187; Neutral,$35 &#187; $33,33,29.86,-9.5152
23-Aug-2011,Downgrades,Suntech Power,STP,Ardour Capital,Hold &#187; Sell,$7.50 &#187; $3,3,1.02,-66
23-Aug-2011,Downgrades,Rockwell Collins,COL,Wedbush,Outperform &#187; Neutral,$71 &#187; $53,53,48.05,-9.3396
23-Aug-2011,Downgrades,Suntech Power,STP,Collins Stewart,Neutral &#187; Sell,$5.50 &#187; $4,4,1.02,-74.5
23-Aug-2011,Coverage Initiated,Oiltanking Partners,OILT,Barclays,Overweight,$28,28,34.07,21.6786
23-Aug-2011,Coverage Initiated,Tyson Foods,TSN,Barclays,Overweight,$23,23,14.86,-35.3913
23-Aug-2011,Coverage Initiated,Smithfield Foods,SFD,Barclays,Equal Weight,$23,23,18.73,-18.5652
23-Aug-2011,Coverage Initiated,Archer-Daniels,ADM,Barclays,Equal Weight,$31,31,25.32,-18.3226
23-Aug-2011,Coverage Initiated,Bunge,BG,Barclays,Overweight,$81,81,63.22,-21.9506
23-Aug-2011,Coverage Initiated,Onyx Pharma,ONXX,Summer Street Research,Buy,$49,49,71.67,46.2653
23-Aug-2011,Coverage Initiated,Avanir Pharmaceuticals,AVNR,JMP Securities,Mkt Outperform,$7,7,2.85,-59.2857
23-Aug-2011,Coverage Initiated,Aruba Networks,ARUN,Brigantine,Buy,$20,20,16.92,-15.4
23-Aug-2011,Coverage Initiated,Ameresco,AMRC,Wedbush,Outperform,$17,17,11.99,-29.4706
23-Aug-2011,Coverage Initiated,Medgenics,MDGN,Maxim Group,Buy,$8,8,10.84,35.5
23-Aug-2011,Coverage Initiated,Oiltanking Partners,OILT,Stifel,Hold,,,34.07,0.0
23-Aug-2011,Coverage Initiated,Mobile Mini,MINI,KeyBanc Capital Mkts,Hold,,,17.82,0.0
23-Aug-2011,Coverage Initiated,McGrath RentCorp,MGRC,KeyBanc Capital Mkts,Buy,$28,28,24.02,-14.2143
23-Aug-2011,Coverage Initiated,Children's Place,PLCE,Janney,Neutral,$45,45,56.07,24.6
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Trina Solar,TSL,Collins Stewart,Neutral,$19 &#187; $15,15,5.13,-65.8
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Riverbed Technology,RVBD,Barclays,Overweight,$38 &#187; $30,30,20.23,-32.5667
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Polycom,PLCM,Barclays,Equal Weight,$30 &#187; $25,25,10.01,-59.96
23-Aug-2011,Coverage Reit/Price Tgt Changed*,NETGEAR,NTGR,Barclays,Equal Weight,$39 &#187; $35,35,37.56,7.3143
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Juniper Networks,JNPR,Barclays,Overweight,$34 &#187; $30,30,18.23,-39.2333
23-Aug-2011,Coverage Reit/Price Tgt Changed*,F5 Networks,FFIV,Barclays,Overweight,$118 &#187; $100,100,99.02,-0.98
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Aruba Networks,ARUN,Barclays,Overweight,$33 &#187; $23,23,16.92,-26.4348
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Hormel Foods,HRL,Barclays,Equal Weight,$27,27,28.06,3.9259
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Rent-A-Center,RCII,Northland Capital,Outperform,$37 &#187; $31,31,35.21,13.5806
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Red Hat,RHT,Stifel,Buy,$49 &#187; $42,42,57.73,37.4524
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Oracle,ORCL,Stifel,Buy,$38 &#187; $34,34,31.02,-8.7647
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Microsoft,MSFT,Stifel,Buy,$37 &#187; $32,32,28.92,-9.625
23-Aug-2011,Coverage Reit/Price Tgt Changed*,LogMeIn,LOGM,Stifel,Buy,$50 &#187; $42,42,20.95,-50.119
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Capital One,COF,Stifel,Buy,$64 &#187; $60,60,54.54,-9.1
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Akamai Tech,AKAM,Stifel,Buy,$36 &#187; $32,32,37.13,16.0313
23-Aug-2011,Coverage Reit/Price Tgt Changed*,CoBiz,COBZ,RBC Capital Mkts,Outperform,$8 &#187; $6,6,6.86,14.3333
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Ciena,CIEN,RBC Capital Mkts,Outperform,$29 &#187; $24,24,17.22,-28.25
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Aruba Networks,ARUN,RBC Capital Mkts,Outperform,$36 &#187; $25,25,16.92,-32.32
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Applied Materials,AMAT,RBC Capital Mkts,Sector Perform,$14 &#187; $12,12,11.44,-4.6667
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Semtech,SMTC,Oppenheimer,Outperform,$35 &#187; $30,30,24.76,-17.4667
23-Aug-2011,Coverage Reit/Price Tgt Changed*,Bally Technologies,BYI,Brean Capital,Buy,$51 &#187; $43,43,44.39,3.2326
23-Aug-2011,Coverage Reit/Price Tgt Changed*,First Solar,FSLR,Wunderlich,Hold,$118 &#187; $95,95,24.61,-74.0947
22-Aug-2011,Upgrades,Gran Tierra Energy,GTE,BMO Capital Markets,Market Perform &#187; Outperform,,,4.72,0.0
22-Aug-2011,Upgrades,ManTech,MANT,Standpoint Research,Hold &#187; Buy,$42,42,20.89,-50.2619
22-Aug-2011,Upgrades,Murphy Oil,MUR,Howard Weil,Market Perform &#187; Market Outperform,$74,74,43.09,-41.7703
22-Aug-2011,Upgrades,Yingli Green Energy,YGE,Avian,Negative &#187; Positive,$7.50,7.50,2.1,-72
22-Aug-2011,Upgrades,WesBanco Inc,WSBC,Stifel,Hold &#187; Buy,$22,22,19.61,-10.8636
22-Aug-2011,Upgrades,Webster Financial,WBS,Stifel,Hold &#187; Buy,$21,21,20.93,-0.33333
22-Aug-2011,Upgrades,United Bankshares,UBSI,Stifel,Hold &#187; Buy,$22,22,22.76,3.4545
22-Aug-2011,Upgrades,TrustCo Bank Corp NY,TRST,Stifel,Hold &#187; Buy,$5.50,5.50,5.26,-4.3636
22-Aug-2011,Upgrades,Provident Finl,PFS,Stifel,Hold &#187; Buy,$14.50,14.50,14.58,0.55172
22-Aug-2011,Upgrades,People's United Financial,PBCT,Stifel,Hold &#187; Buy,$14,14,11.23,-19.7857
22-Aug-2011,Upgrades,Investors Bancorp,ISBC,Stifel,Hold &#187; Buy,$16.50,16.50,16.6,0.60606
22-Aug-2011,Upgrades,Fulton Fincl,FULT,Stifel,Hold &#187; Buy,$11.50,11.50,9.32,-18.9565
22-Aug-2011,Upgrades,Susquehanna Bank,SUSQ,Stifel,Sell &#187; Hold,,,10.22,0.0
22-Aug-2011,Upgrades,First Comm Banc,FCBC,Stifel,Hold &#187; Buy,$13,13,14,7.6923
22-Aug-2011,Upgrades,First Commonwealth,FCF,Stifel,Hold &#187; Buy,$5.25,5.25,6.66,26.8571
22-Aug-2011,Upgrades,Dime Community,DCOM,Stifel,Hold &#187; Buy,$15,15,13.08,-12.8
22-Aug-2011,Upgrades,City Holding Co,CHCO,Stifel,Hold &#187; Buy,$35,35,31.6,-9.7143
22-Aug-2011,Upgrades,Astoria Fincl,AF,Stifel,Sell &#187; Hold,,,9.67,0.0
22-Aug-2011,Upgrades,Alcoa,AA,Davenport,Neutral &#187; Buy,$18,18,8.7,-51.6667
22-Aug-2011,Upgrades,Hibbett Sporting,HIBB,Needham,Buy &#187; Strong Buy,$45 &#187; $47,47,56.28,19.7447
22-Aug-2011,Downgrades,Microsoft,MSFT,Davenport,Buy &#187; Neutral,,,29.18,0.0
22-Aug-2011,Downgrades,Sterling Bancorp,STL,Stifel,Buy &#187; Hold,,,8.35,0.0
22-Aug-2011,Downgrades,Fox Chase Bancorp,FXCB,Stifel,Buy &#187; Hold,,,14.28,0.0
22-Aug-2011,Downgrades,Yanzhou Coal Mining,YZC,HSBC Securities,Overweight &#187; Neutral,,,14.25,0.0
22-Aug-2011,Downgrades,News Corp.,NWSA,Needham,Buy &#187; Hold,,,,0.0
